Observation_id,Satellite,Station,Status,Status_Message,Transmitter,Frequency,Mode,Metadata,Downloads,Waterfall_Status,Polar_Plot,demods,waterfall_location,status
5434764,44352  - ARMADILLO,K3TZ,Good,100,"GFSK
            19200","437,522,700Hz",,,"{'audio': 'https://archive.org/download/satnogs-observations-005430001-005440000/satnogs-observations-005434001-005435000.zip/satnogs_5434764_2022-02-09T22-07-09.ogg', 'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/2/9/22/5434764/waterfall_5434764_2022-02-09T22-07-09.png', 'waterfall_hash_name': '/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/e8e974aeeb67379965f7800f09dc389b55d989dcba838d27dcb13145755ec58f', 'waterfall_shape': [1542, 623]}",With Signal,"{'tle1': '1 44352U 19036P   22040.38822607  .00105528 -35503-5  10050-2 0  9992', 'tle2': '2 44352  28.5265 300.2648 0231382  41.5576 320.2368 15.38434609145331', 'timeframe-start': '2022-02-09T22:07:09+00:00', 'timeframe-end': '2022-02-09T22:12:56+00:00', 'groundstation-lat': '27.943', 'groundstation-lon': '-80.668', 'groundstation-alt': '7'}",[],/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/e8e974aeeb67379965f7800f09dc389b55d989dcba838d27dcb13145755ec58f,1
5668850,44352  - ARMADILLO,VK4JBE,Good,100,"GFSK
            19200","437,522,700Hz",,,"{'audio': 'https://archive.org/download/satnogs-observations-005660001-005670000/satnogs-observations-005668001-005669000.zip/satnogs_5668850_2022-03-23T21-01-08.ogg', 'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/3/23/21/5668850/waterfall_5668850_2022-03-23T21-01-08.png', 'waterfall_hash_name': '/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/7fd58ed025f2fb375ede5c1b1a364714136111dacf94f150dcfb162d8e6bd69e', 'waterfall_shape': [1542, 623]}",With Signal,"{'tle1': '1 44352U 19036P   22082.11763164  .00079393 -47296-5  65211-3 0  9993', 'tle2': '2 44352  28.5263   9.7870 0204463 154.5358 206.5478 15.46225217151786', 'timeframe-start': '2022-03-23T21:01:08+00:00', 'timeframe-end': '2022-03-23T21:06:25+00:00', 'groundstation-lat': '-27.492', 'groundstation-lon': '153.069', 'groundstation-alt': '29'}",[],/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/7fd58ed025f2fb375ede5c1b1a364714136111dacf94f150dcfb162d8e6bd69e,1
5434737,44352  - ARMADILLO,Augusto Parra,Good,100,"GFSK
            19200","437,522,700Hz",,,"{'audio': 'https://archive.org/download/satnogs-observations-005430001-005440000/satnogs-observations-005434001-005435000.zip/satnogs_5434737_2022-02-09T08-50-40.ogg', 'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/2/9/8/5434737/waterfall_5434737_2022-02-09T08-50-40.png', 'waterfall_hash_name': '/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/913c4ed394423574df644decfff7ce7d3f01e8262be74ddee5dcf8202b38364e', 'waterfall_shape': [1542, 623]}",With Signal,"{'tle1': '1 44352U 19036P   22039.41504615  .00105043 -36214-5  10043-2 0  9994', 'tle2': '2 44352  28.5269 306.9963 0232043  30.6262 330.7662 15.38227367145181', 'timeframe-start': '2022-02-09T08:50:40+00:00', 'timeframe-end': '2022-02-09T08:59:17+00:00', 'groundstation-lat': '-26.81554', 'groundstation-lon': '-65.29032', 'groundstation-alt': '491'}",[],/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/913c4ed394423574df644decfff7ce7d3f01e8262be74ddee5dcf8202b38364e,1
5577718,44352  - ARMADILLO,VK4JBE,Good,100,"GFSK
            19200","437,522,700Hz",,,"{'audio': 'https://archive.org/download/satnogs-observations-005570001-005580000/satnogs-observations-005577001-005578000.zip/satnogs_5577718_2022-03-06T05-44-46.ogg', 'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/3/6/5/5577718/waterfall_5577718_2022-03-06T05-44-46.png', 'waterfall_hash_name': '/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/6c4701d450ca7671cea9783e668c86dae2ff373e853d7fd203433829da389ac1', 'waterfall_shape': [1542, 623]}",With Signal,"{'tle1': '1 44352U 19036P   22064.47992914  .00097144 -43563-5  85592-3 0  9990', 'tle2': '2 44352  28.5271 132.9608 0214818 313.9434  44.3623 15.42997268149059', 'timeframe-start': '2022-03-06T05:44:46+00:00', 'timeframe-end': '2022-03-06T05:48:24+00:00', 'groundstation-lat': '-27.492', 'groundstation-lon': '153.069', 'groundstation-alt': '29'}",[],/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/6c4701d450ca7671cea9783e668c86dae2ff373e853d7fd203433829da389ac1,1
5709729,44352  - ARMADILLO,K3TZ,Good,100,"GFSK
            19200","437,522,700Hz",,,"{'audio': 'https://archive.org/download/satnogs-observations-005700001-005710000/satnogs-observations-005709001-005710000.zip/satnogs_5709729_2022-03-31T20-12-31.ogg', 'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/3/31/20/5709729/waterfall_5709729_2022-03-31T20-12-31.png', 'waterfall_hash_name': '/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/4565db3d504de0e88dc57eda50203fa9817bc6141a92c00087db2ab663e39d8e', 'waterfall_shape': [1542, 623]}",With Signal,"{'tle1': '1 44352U 19036P   22090.31025071  .00129733 -26971-5  10458-2 0  9995', 'tle2': '2 44352  28.5266 312.3872 0199625 248.0593 109.8680 15.47648791153056', 'timeframe-start': '2022-03-31T20:12:31+00:00', 'timeframe-end': '2022-03-31T20:20:54+00:00', 'groundstation-lat': '27.943', 'groundstation-lon': '-80.668', 'groundstation-alt': '7'}",[],/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/4565db3d504de0e88dc57eda50203fa9817bc6141a92c00087db2ab663e39d8e,1
4306812,44352  - ARMADILLO,MAUSyagi,Bad,-100,"GFSK
            19200","437,522,700Hz",,,"{'audio': 'https://archive.org/download/satnogs-observations-004300001-004310000/satnogs-observations-004306001-004307000.zip/satnogs_4306812_2021-06-22T20-17-22.ogg', 'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2021/6/22/20/4306812/waterfall_4306812_2021-06-22T20-17-22.png', 'waterfall_hash_name': '/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/4b7a74cdbf1874f4858840761d84bd2883c9c140d1be07d9cb8b317dc6f74e4f', 'waterfall_shape': [1542, 623]}",Without Signal,"{'tle1': '1 44352U 19036P   21173.11278823  .00023426  00000-0  29489-3 0  9995', 'tle2': '2 44352  28.5295  81.2766 0299563 350.7620   8.7553 15.19652233109788', 'timeframe-start': '2021-06-22T20:17:22+00:00', 'timeframe-end': '2021-06-22T20:25:38+00:00', 'groundstation-lat': '42.288', 'groundstation-lon': '-73.32', 'groundstation-alt': '300'}",[],/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/4b7a74cdbf1874f4858840761d84bd2883c9c140d1be07d9cb8b317dc6f74e4f,0
5690208,44352  - ARMADILLO,VK4JBE,Good,100,"GFSK
            19200","437,522,700Hz",,,"{'audio': 'https://archive.org/download/satnogs-observations-005690001-005700000/satnogs-observations-005690001-005691000.zip/satnogs_5690208_2022-03-27T17-53-26.ogg', 'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/3/27/17/5690208/waterfall_5690208_2022-03-27T17-53-26.png', 'waterfall_hash_name': '/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/8cd5cde294bac1cec94e013313411abf1d18bbe1887e33d1ec391c85cc08d1a6', 'waterfall_shape': [1542, 623]}",With Signal,"{'tle1': '1 44352U 19036P   22085.98902998  .00083287 -48060-5  67638-3 0  9993', 'tle2': '2 44352  28.5271 342.6771 0202397 198.6875 160.6207 15.46832359152389', 'timeframe-start': '2022-03-27T17:53:26+00:00', 'timeframe-end': '2022-03-27T17:57:19+00:00', 'groundstation-lat': '-27.492', 'groundstation-lon': '153.069', 'groundstation-alt': '29'}",[],/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/8cd5cde294bac1cec94e013313411abf1d18bbe1887e33d1ec391c85cc08d1a6,1
5152770,44352  - ARMADILLO,VK4JBE,Bad,-100,"GFSK
            19200","437,522,700Hz",,,"{'audio': 'https://archive.org/download/satnogs-observations-005150001-005160000/satnogs-observations-005152001-005153000.zip/satnogs_5152770_2021-12-15T21-25-09.ogg', 'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2021/12/15/21/5152770/waterfall_5152770_2021-12-15T21-25-09.png', 'waterfall_hash_name': '/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/1fd51c680254a6d5d9320d40c6e45253e92c604fa274b8524cff309aed108aa9', 'waterfall_shape': [1542, 623]}",Without Signal,"{'tle1': '1 44352U 19036P   21348.28807069  .00022385 -56563-5  22049-3 0  9996', 'tle2': '2 44352  28.5264 333.0455 0254404 123.0591 239.4709 15.32053926136550', 'timeframe-start': '2021-12-15T21:25:09+00:00', 'timeframe-end': '2021-12-15T21:30:13+00:00', 'groundstation-lat': '-27.492', 'groundstation-lon': '153.069', 'groundstation-alt': '29'}",[],/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/1fd51c680254a6d5d9320d40c6e45253e92c604fa274b8524cff309aed108aa9,0
5800981,44352  - ARMADILLO,VK4JBE,Bad,-100,"GFSK
            19200","437,522,700Hz",,,"{'audio': 'https://archive.org/download/satnogs-observations-005800001-005810000/satnogs-observations-005800001-005801000.zip/satnogs_5800981_2022-04-17T07-06-44.ogg', 'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/4/17/7/5800981/waterfall_5800981_2022-04-17T07-06-44.png', 'waterfall_hash_name': '/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/1a92393fc8b9a5a2909df2bf370cd7dffc5d09723a9bb2c82f835d214bc02fbf', 'waterfall_shape': [1542, 623]}",Without Signal,"{'tle1': '1 44352U 19036P   22106.92822810  .00103869 -35512-5  76540-3 0  9994', 'tle2': '2 44352  28.5226 195.5145 0189224  78.0365 284.1382 15.51259702155635', 'timeframe-start': '2022-04-17T07:06:44+00:00', 'timeframe-end': '2022-04-17T07:12:24+00:00', 'groundstation-lat': '-27.492', 'groundstation-lon': '153.069', 'groundstation-alt': '29'}",[],/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/1a92393fc8b9a5a2909df2bf370cd7dffc5d09723a9bb2c82f835d214bc02fbf,0
4549533,44352  - ARMADILLO,zakaria,Bad,-100,"GFSK
            19200","437,522,700Hz",,,"{'audio': 'https://archive.org/download/satnogs-observations-004540001-004550000/satnogs-observations-004549001-004550000.zip/satnogs_4549533_2021-08-09T17-55-04.ogg', 'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2021/8/9/17/4549533/waterfall_4549533_2021-08-09T17-55-04.png', 'waterfall_hash_name': '/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/8213b6abb8c1bbd88f9063158acd501b0eded0478594d4005aac2a60489a2209', 'waterfall_shape': [1542, 623]}",Without Signal,"{'tle1': '1 44352U 19036P   21221.40143088  .00023642  00000-0  28647-3 0  9990', 'tle2': '2 44352  28.5269 115.6797 0288753 160.1816 201.0258 15.22539953117140', 'timeframe-start': '2021-08-09T17:55:04+00:00', 'timeframe-end': '2021-08-09T18:00:31+00:00', 'groundstation-lat': '33.9125109', 'groundstation-lon': '-6.1978139', 'groundstation-alt': '35'}",[],/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/8213b6abb8c1bbd88f9063158acd501b0eded0478594d4005aac2a60489a2209,0
5707166,44352  - ARMADILLO,Abraham Diaz de Leon Camou,Bad,-100,"GFSK
            19200","437,522,700Hz",,,"{'audio': 'https://archive.org/download/satnogs-observations-005700001-005710000/satnogs-observations-005707001-005708000.zip/satnogs_5707166_2022-03-31T21-46-43.ogg', 'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/3/31/21/5707166/waterfall_5707166_2022-03-31T21-46-43.png', 'waterfall_hash_name': '/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/a6b1f6d2e223f92688eabe9ab1ad580b715dd4c92823ea9cfb53e208286a350b', 'waterfall_shape': [1542, 623]}",Without Signal,"{'tle1': '1 44352U 19036P   22090.31025071  .00129733 -26971-5  10458-2 0  9995', 'tle2': '2 44352  28.5266 312.3872 0199625 248.0593 109.8680 15.47648791153056', 'timeframe-start': '2022-03-31T21:46:43+00:00', 'timeframe-end': '2022-03-31T21:58:56+00:00', 'groundstation-lat': '17.97', 'groundstation-lon': '-92.96', 'groundstation-alt': '20'}",[],/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/a6b1f6d2e223f92688eabe9ab1ad580b715dd4c92823ea9cfb53e208286a350b,0
5832915,44352  - ARMADILLO,VK4JBE,Bad,-100,"GFSK
            19200","437,522,700Hz",,,"{'audio': 'https://archive.org/download/satnogs-observations-005830001-005840000/satnogs-observations-005832001-005833000.zip/satnogs_5832915_2022-04-23T06-47-59.ogg', 'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/4/23/6/5832915/waterfall_5832915_2022-04-23T06-47-59.png', 'waterfall_hash_name': '/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/9502041883023b779c97406e65a94fe356cf4ac56a2c5e85019c1c492aa29b7e', 'waterfall_shape': [1542, 623]}",Without Signal,"{'tle1': '1 44352U 19036P   22112.45849425  .00134299 -19100-5  96924-3 0  9994', 'tle2': '2 44352  28.5223 156.4801 0185019 141.2392 220.1644 15.52493562156499', 'timeframe-start': '2022-04-23T06:47:59+00:00', 'timeframe-end': '2022-04-23T06:52:13+00:00', 'groundstation-lat': '-27.492', 'groundstation-lon': '153.069', 'groundstation-alt': '29'}",[],/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/9502041883023b779c97406e65a94fe356cf4ac56a2c5e85019c1c492aa29b7e,0
5715772,44352  - ARMADILLO,VK4JBE,Good,100,"GFSK
            19200","437,522,700Hz",,,"{'audio': 'https://archive.org/download/satnogs-observations-005710001-005720000/satnogs-observations-005715001-005716000.zip/satnogs_5715772_2022-04-01T13-54-39.ogg', 'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/4/1/13/5715772/waterfall_5715772_2022-04-01T13-54-39.png', 'waterfall_hash_name': '/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/1a580b450a042ee71118dc56f9f12a77a17138099b8c4e7f41d7427f8fc7adbc', 'waterfall_shape': [1542, 623]}",With Signal,"{'tle1': '1 44352U 19036P   22090.95502936  .00128739 -27655-5  10340-2 0  9990', 'tle2': '2 44352  28.5265 307.8637 0199253 255.4340 102.4086 15.47786760153151', 'timeframe-start': '2022-04-01T13:54:39+00:00', 'timeframe-end': '2022-04-01T13:57:51+00:00', 'groundstation-lat': '-27.492', 'groundstation-lon': '153.069', 'groundstation-alt': '29'}",[],/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/1a580b450a042ee71118dc56f9f12a77a17138099b8c4e7f41d7427f8fc7adbc,1
5807141,44352  - ARMADILLO,VK4JBE,Bad,-100,"GFSK
            19200","437,522,700Hz",,,"{'audio': 'https://archive.org/download/satnogs-observations-005800001-005810000/satnogs-observations-005807001-005808000.zip/satnogs_5807141_2022-04-18T06-14-49.ogg', 'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/4/18/6/5807141/waterfall_5807141_2022-04-18T06-14-49.png', 'waterfall_hash_name': '/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/3b6da592bdb0597d72559a9a91b64a21a228b9706921900c9282c49093509bbf', 'waterfall_shape': [1542, 623]}",Without Signal,"{'tle1': '1 44352U 19036P   22107.57152545  .00109938 -32387-5  80923-3 0  9997', 'tle2': '2 44352  28.5226 190.9780 0188763  85.3800 276.8336 15.51383571155731', 'timeframe-start': '2022-04-18T06:14:49+00:00', 'timeframe-end': '2022-04-18T06:20:29+00:00', 'groundstation-lat': '-27.492', 'groundstation-lon': '153.069', 'groundstation-alt': '29'}",[],/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/3b6da592bdb0597d72559a9a91b64a21a228b9706921900c9282c49093509bbf,0
5860287,44352  - ARMADILLO,argusnavis,Good,100,"GFSK
            19200","437,522,700Hz",,,"{'audio': 'https://archive.org/download/satnogs-observations-005860001-005870000/satnogs-observations-005860001-005861000.zip/satnogs_5860287_2022-04-29T05-19-16.ogg', 'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/4/29/5/5860287/waterfall_5860287_2022-04-29T05-19-16.png', 'waterfall_hash_name': '/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/f8a58cd42d32704b21711e72ccecda1f39b1cca9ddab25fce8c70d5e0d80013f', 'waterfall_shape': [1542, 623]}",With Signal,"{'tle1': '1 44352U 19036P   22118.30477486  .00162014 -16215-6  11356-2 0  9994', 'tle2': '2 44352  28.5237 115.1305 0179838 208.3792 150.6915 15.54018848157408', 'timeframe-start': '2022-04-29T05:19:16+00:00', 'timeframe-end': '2022-04-29T05:22:36+00:00', 'groundstation-lat': '28.054872', 'groundstation-lon': '-82.480784', 'groundstation-alt': '16'}",[],/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/f8a58cd42d32704b21711e72ccecda1f39b1cca9ddab25fce8c70d5e0d80013f,1
5811151,44352  - ARMADILLO,vk2pet,Bad,-100,"GFSK
            19200","437,522,700Hz",,,"{'audio': 'https://archive.org/download/satnogs-observations-005810001-005820000/satnogs-observations-005811001-005812000.zip/satnogs_5811151_2022-04-19T08-29-32.ogg', 'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/4/19/8/5811151/waterfall_5811151_2022-04-19T08-29-32.png', 'waterfall_hash_name': '/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/fd0858ac30e258ac673acea40c1ed46ef7b28f88da9c510445a80031da9d7fed', 'waterfall_shape': [1542, 623]}",Without Signal,"{'tle1': '1 44352U 19036P   22108.85793596  .00105371 -34779-5  77006-3 0  9998', 'tle2': '2 44352  28.5217 181.9031 0187948 100.0519 262.1345 15.51655028155935', 'timeframe-start': '2022-04-19T08:29:32+00:00', 'timeframe-end': '2022-04-19T08:37:31+00:00', 'groundstation-lat': '-33.1657', 'groundstation-lon': '117.2543', 'groundstation-alt': '274'}",[],/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/fd0858ac30e258ac673acea40c1ed46ef7b28f88da9c510445a80031da9d7fed,0
5668419,44352  - ARMADILLO,VK4JBE,Good,100,"GFSK
            19200","437,522,700Hz",,,"{'audio': 'https://archive.org/download/satnogs-observations-005660001-005670000/satnogs-observations-005668001-005669000.zip/satnogs_5668419_2022-03-23T19-22-37.ogg', 'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/3/23/19/5668419/waterfall_5668419_2022-03-23T19-22-37.png', 'waterfall_hash_name': '/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/2ded92165b5b84c94ca7e44ae10851d8610ca262e4fb036a86769e52a7003106', 'waterfall_shape': [1542, 623]}",With Signal,"{'tle1': '1 44352U 19036P   22082.11763164  .00079393 -47296-5  65211-3 0  9993', 'tle2': '2 44352  28.5263   9.7870 0204463 154.5358 206.5478 15.46225217151786', 'timeframe-start': '2022-03-23T19:22:37+00:00', 'timeframe-end': '2022-03-23T19:27:24+00:00', 'groundstation-lat': '-27.492', 'groundstation-lon': '153.069', 'groundstation-alt': '29'}",[],/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/2ded92165b5b84c94ca7e44ae10851d8610ca262e4fb036a86769e52a7003106,1
5221551,44352  - ARMADILLO,Abraham Diaz de Leon Camou,Bad,-100,"GFSK
            19200","437,522,700Hz",,,"{'audio': 'https://archive.org/download/satnogs-observations-005220001-005230000/satnogs-observations-005221001-005222000.zip/satnogs_5221551_2021-12-30T21-46-24.ogg', 'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2021/12/30/21/5221551/waterfall_5221551_2021-12-30T21-46-24.png', 'waterfall_hash_name': '/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/22852b21604c0fa974da73bb01c104a69195df1ca9b193d8706a98753c2c9e11', 'waterfall_shape': [1542, 623]}",Without Signal,"{'tle1': '1 44352U 19036P   21363.97973010  .00042869 -60017-5  43104-3 0  9992', 'tle2': '2 44352  28.5281 225.4079 0249466 298.1790  59.3820 15.33322452138966', 'timeframe-start': '2021-12-30T21:46:24+00:00', 'timeframe-end': '2021-12-30T22:00:06+00:00', 'groundstation-lat': '17.97', 'groundstation-lon': '-92.96', 'groundstation-alt': '20'}",[],/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/22852b21604c0fa974da73bb01c104a69195df1ca9b193d8706a98753c2c9e11,0
5943250,44352  - ARMADILLO,argusnavis,Good,100,"GFSK
            19200","437,522,700Hz",,,"{'audio': 'https://archive.org/download/satnogs-observations-005940001-005950000/satnogs-observations-005943001-005944000.zip/satnogs_5943250_2022-05-16T20-24-33.ogg', 'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/5/16/20/5943250/waterfall_5943250_2022-05-16T20-24-33.png', 'waterfall_hash_name': '/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/be49fa2c966214672aab95f08a66834300f790b9aec662281ae763f07575705c', 'waterfall_shape': [1542, 623]}",With Signal,"{'tle1': '1 44352U 19036P   22136.25691421  .00218910  59971-5  13434-2 0  9995', 'tle2': '2 44352  28.5230 347.5439 0163434  55.1018 306.4830 15.59543412160208', 'timeframe-start': '2022-05-16T20:24:33+00:00', 'timeframe-end': '2022-05-16T20:29:55+00:00', 'groundstation-lat': '28.054872', 'groundstation-lon': '-82.480784', 'groundstation-alt': '16'}","[{'original_name': 'data_obs/2022/5/16/20/5943250/data_5943250_2022-05-16T20-26-38', 'location': '/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/demods/0920f5e148cb915f2aa441bf6ccafe534ea00f0d4d483887cae7ba777a74e18e.bin'}]",/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/be49fa2c966214672aab95f08a66834300f790b9aec662281ae763f07575705c,1
5208040,44352  - ARMADILLO,Orbital Space Dubai,Bad,-100,"GFSK
            19200","437,522,700Hz",,,"{'audio': 'https://archive.org/download/satnogs-observations-005200001-005210000/satnogs-observations-005208001-005209000.zip/satnogs_5208040_2021-12-27T09-12-55.ogg', 'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2021/12/27/9/5208040/waterfall_5208040_2021-12-27T09-12-55.png', 'waterfall_hash_name': '/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/36daeaef10093f0794b00b31dd87e219cef9cf3ca59f69b5d376e6b77e40d0c6', 'waterfall_shape': [1542, 623]}",Without Signal,"{'tle1': '1 44352U 19036P   21360.92036562  .00038680 -61088-5  38814-3 0  9993', 'tle2': '2 44352  28.5282 246.4109 0250381 264.0063  93.1950 15.33072796138498', 'timeframe-start': '2021-12-27T09:12:55+00:00', 'timeframe-end': '2021-12-27T09:17:46+00:00', 'groundstation-lat': '25.277', 'groundstation-lon': '55.296', 'groundstation-alt': '20'}",[],/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/36daeaef10093f0794b00b31dd87e219cef9cf3ca59f69b5d376e6b77e40d0c6,0
5078307,44352  - ARMADILLO,Dimitris Papadeas,Bad,-100,"GFSK
            19200","437,522,700Hz",,,"{'audio': 'https://archive.org/download/satnogs-observations-005070001-005080000/satnogs-observations-005078001-005079000.zip/satnogs_5078307_2021-11-30T05-32-57.ogg', 'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2021/11/30/5/5078307/waterfall_5078307_2021-11-30T05-32-57.png', 'waterfall_hash_name': '/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/185e5770142af08585c4ba8295c79ebb7b236122041ce91bc0a5fc6e46472990', 'waterfall_shape': [1542, 623]}",Without Signal,"{'tle1': '1 44352U 19036P   21333.56196974  .00042857  00000+0  46100-3 0  9995', 'tle2': '2 44352  28.5293  73.9065 0257293 319.1631  38.9946 15.31163092134290', 'timeframe-start': '2021-11-30T05:32:57+00:00', 'timeframe-end': '2021-11-30T05:36:14+00:00', 'groundstation-lat': '36.96089', 'groundstation-lon': '22.14489', 'groundstation-alt': '45'}",[],/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/185e5770142af08585c4ba8295c79ebb7b236122041ce91bc0a5fc6e46472990,0
4893344,44352  - ARMADILLO,lutgaru,Bad,-100,"GFSK
            19200","437,522,700Hz",,,"{'audio': 'https://archive.org/download/satnogs-observations-004890001-004900000/satnogs-observations-004893001-004894000.zip/satnogs_4893344_2021-10-23T05-46-20.ogg', 'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2021/10/23/5/4893344/waterfall_4893344_2021-10-23T05-46-20.png', 'waterfall_hash_name': '/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/11e2f49a8d2b2bb9921e3652bb461cd74d6cc3ccc276937b41e94a3128207f95', 'waterfall_shape': [1542, 623]}",Without Signal,"{'tle1': '1 44352U 19036P   21295.45203420  .00041610  00000-0  47649-3 0  9991', 'tle2': '2 44352  28.5296 334.0435 0271907 255.8537 101.1705 15.27075246128459', 'timeframe-start': '2021-10-23T05:46:20+00:00', 'timeframe-end': '2021-10-23T05:58:24+00:00', 'groundstation-lat': '31.868581', 'groundstation-lon': '-116.66465', 'groundstation-alt': '56'}",[],/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/11e2f49a8d2b2bb9921e3652bb461cd74d6cc3ccc276937b41e94a3128207f95,0
4213623,44352  - ARMADILLO,MAUSyagi,Bad,-100,"GFSK
            19200","437,522,700Hz",,,"{'audio': 'https://archive.org/download/satnogs-observations-004210001-004220000/satnogs-observations-004213001-004214000.zip/satnogs_4213623_2021-06-05T05-49-01.ogg', 'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2021/6/5/5/4213623/waterfall_4213623_2021-06-05T05-49-01.png', 'waterfall_hash_name': '/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/3081fe115b6f679f12a1ad9dc3bde6444309580873d17e678f1fa646727d6adf', 'waterfall_shape': [1542, 623]}",Without Signal,"{'tle1': '1 44352U 19036P   21155.44302504  .00017731  00000-0  22315-3 0  9998', 'tle2': '2 44352  28.5269 200.0979 0302395 157.4442 203.9757 15.18993025107091', 'timeframe-start': '2021-06-05T05:49:01+00:00', 'timeframe-end': '2021-06-05T05:58:40+00:00', 'groundstation-lat': '42.288', 'groundstation-lon': '-73.32', 'groundstation-alt': '300'}",[],/home/maple/CodeProjects/satnogs-cnn/satnogs-data/observations/waterfalls/3081fe115b6f679f12a1ad9dc3bde6444309580873d17e678f1fa646727d6adf,0
